FID	IID	DATASET	AFR	EAS	AMR	EUR
0	298401	STUDY	0.95488718	0.01521008	0.01570211	0.01420063
0	298402	STUDY	0.02833796	0.05535571	0.3586634	0.55764293
0	298405	STUDY	7.4e-07	0.13338936	0.16587609	0.70073381
0	298439	STUDY	0.003613	0.0586774	0.42756911	0.51014049
0	298469	STUDY	0.00210036	0.04797034	0.4022886	0.54764071
0	298471	STUDY	0.00187286	0.06382655	0.4865181	0.44778249
0	298500	STUDY	0.0108918	0.06484077	0.21847381	0.70579361
0	298571	STUDY	0.00015251	0.07364088	0.36867716	0.55752945
0	298584	STUDY	0.0013268	0.07464778	0.50187831	0.42214711
0	298590	STUDY	0.00178633	0.07218919	0.3438741	0.58215039
0	298626	STUDY	0.00098659	0.06076208	0.48523246	0.45301887
0	298659	STUDY	0.00114325	0.05893226	0.38359535	0.55632913
0	298675	STUDY	0.00051898	0.06081789	0.42692638	0.51173676
0	298720	STUDY	0.02657528	0.07940394	0.4879406	0.40608018
0	298849	STUDY	0.0010799	0.06277475	0.45493845	0.4812069
0	298914	STUDY	0.00066791	0.0571388	0.5180038	0.42418949
0	298939	STUDY	0.91410078	0.01556517	0.0501757	0.02015834
0	298977	STUDY	0.01767055	0.06064433	0.42545544	0.49622967
0	299023	STUDY	0.00239568	0.08997557	0.40847541	0.49915334
0	299026	STUDY	0.00533709	0.06108306	0.44859765	0.4849822
0	299052	STUDY	0.87611491	0.02366293	0.04151689	0.05870527
0	299115	STUDY	0.00792909	0.05300164	0.39962768	0.53944158
0	299191	STUDY	0.90356912	0.02175355	0.03642581	0.03825152
0	299230	STUDY	0.00143477	0.05960561	0.41550988	0.52344974
0	299335	STUDY	0.17903486	0.07336898	0.28857285	0.45902331
0	299339	STUDY	0.84995071	0.01635876	0.07382317	0.05986737
0	299516	STUDY	0.92123903	0.0274329	0.03587683	0.01545124
0	299530	STUDY	0.00061916	0.05524001	0.49748782	0.44665301
0	299535	STUDY	1.449e-05	0.09253324	0.43543641	0.47201587
0	299565	STUDY	0.0038301	0.08357416	0.5243454	0.38825034
0	299571	STUDY	0.00055622	0.08217072	0.3263344	0.59093866
0	299662	STUDY	0.0034757	0.07647104	0.33280593	0.58724733
0	299701	STUDY	0.02131655	0.05281994	0.42807009	0.49779342
0	299803	STUDY	0.00299234	0.05559315	0.50642232	0.43499219
0	299967	STUDY	0.00075841	0.06734693	0.51546986	0.41642479
0	299982	STUDY	0.8744091	0.03863954	0.04353428	0.04341708
0	300000	STUDY	0.80176199	0.04982779	0.07660328	0.07180694
0	300024	STUDY	0.00099828	0.06184712	0.4770673	0.4600873
0	300036	STUDY	0.8193127	0.02349787	0.07803427	0.07915516
0	300041	STUDY	0.00089506	0.06318257	0.48512959	0.45079277
0	300102	STUDY	0.00035962	0.06650703	0.49371496	0.43941839
0	300103	STUDY	0.03451581	0.08168558	0.78179613	0.10200247
0	300138	STUDY	0.78255258	0.03255581	0.09961187	0.08527974
0	300144	STUDY	0.79468676	0.02576431	0.10362207	0.07592685
0	300149	STUDY	0.90639992	0.02453445	0.03024051	0.03882512
0	300187	STUDY	0.00134287	0.06361629	0.37174031	0.56330053
0	300299	STUDY	0.00089374	0.05396681	0.40816541	0.53697404
0	300311	STUDY	0.92147096	0.02419348	0.0297372	0.02459836
0	300423	STUDY	0.00346708	0.04840375	0.3953305	0.55279867
0	300491	STUDY	0.00900789	0.06831954	0.40946311	0.51320946
0	300615	STUDY	7.382e-05	0.07507582	0.37022668	0.55462369
0	300691	STUDY	0.40946145	0.05167013	0.22195066	0.31691775
0	300723	STUDY	0.02316433	0.06029007	0.31364603	0.60289957
0	300776	STUDY	0.86938938	0.01703915	0.06118991	0.05238156
0	300874	STUDY	0.95448952	0.01800973	0.01110147	0.01639928
0	300877	STUDY	0.00736384	0.06713972	0.39928513	0.5262113
0	300954	STUDY	0.01097535	0.06328901	0.3829123	0.54282334
0	300956	STUDY	3.644e-05	0.0617876	0.36807859	0.57009737
0	300997	STUDY	0.00044733	0.06190237	0.46599329	0.47165701
0	301015	STUDY	7.4e-07	0.06005492	0.31510745	0.62483689
0	301016	STUDY	0.72507652	0.04593679	0.06006933	0.16891736
0	301134	STUDY	0.00078464	0.06314081	0.40637951	0.52969504
0	301174	STUDY	0.8087243	0.02904416	0.06977914	0.0924524
0	301192	STUDY	0.01097107	0.06317201	0.47914181	0.4467151
0	301300	STUDY	7.4e-07	0.06505926	0.4279434	0.5069966
0	301325	STUDY	0.01045397	0.07412036	0.38426938	0.53115628
0	301357	STUDY	7.4e-07	0.06573953	0.37639684	0.55786289
0	301383	STUDY	0.00061664	0.078135	0.41337458	0.50787378
0	301449	STUDY	0.00255406	0.0749248	0.38786193	0.53465922
0	301486	STUDY	0.00185766	0.07755097	0.49121852	0.42937284
0	301503	STUDY	0.02746584	0.07142959	0.33440206	0.56670252
0	301521	STUDY	0.89752321	0.02389828	0.03657446	0.04200404
0	301543	STUDY	0.01416899	0.05600764	0.45081382	0.47900955
0	301620	STUDY	0.04751814	0.05499125	0.42290666	0.47458396
0	301703	STUDY	0.00354061	0.05208182	0.50192663	0.44245094
0	301846	STUDY	0.0024097	0.06994094	0.47370525	0.45394412
0	301880	STUDY	0.68204592	0.03371099	0.17588942	0.10835367
0	301922	STUDY	0.01683351	0.05540494	0.30015717	0.62760438
0	301963	STUDY	7.4e-07	0.06868205	0.32048612	0.61083108
0	301964	STUDY	0.9428878	0.01654718	0.01875921	0.0218058
0	302000	STUDY	0.89461207	0.02081968	0.03450837	0.05005988
0	302212	STUDY	7.5e-07	0.0702969	0.34290609	0.58679626
0	302340	STUDY	0.74359598	0.03572883	0.10178324	0.11889195
0	302398	STUDY	0.00651553	0.05730346	0.5405591	0.3956219
0	302416	STUDY	0.97008383	0.00651318	0.01248102	0.01092198
0	302507	STUDY	0.78157579	0.03217795	0.10303912	0.08320714
0	302516	STUDY	0.00356793	0.0729889	0.44845531	0.47498786
0	302517	STUDY	0.004756	0.10244767	0.57168105	0.32111528
0	302567	STUDY	7.5e-07	0.07006214	0.35655942	0.5733777
0	302604	STUDY	0.00172679	0.08737233	0.41760099	0.49329989
0	302701	STUDY	7.5e-07	0.06329681	0.46468153	0.47202092
0	302727	STUDY	0.86550075	0.01069009	0.06268578	0.06112338
0	302745	STUDY	0.00078793	0.06696731	0.50802605	0.42421871
0	302874	STUDY	0.00282596	0.06875542	0.36667094	0.56174768
0	302887	STUDY	0.00050569	0.06974016	0.30676822	0.62298593
0	302893	STUDY	0.00624949	0.05622465	0.52390923	0.41361663
0	302985	STUDY	0.00286726	0.07880496	0.3757183	0.54260949
0	302986	STUDY	0.00180484	0.05427031	0.58450217	0.35942269
0	303035	STUDY	0.00158544	0.06644109	0.51116719	0.42080627
0	303075	STUDY	0.03111517	0.07809287	0.54424215	0.3465498
0	303118	STUDY	0.00400712	0.08026103	0.40698205	0.50874979
0	303138	STUDY	7.4e-07	0.08601592	0.28545748	0.62852585
0	303230	STUDY	0.00136942	0.06023587	0.48382747	0.45456724
0	303281	STUDY	5.372e-05	0.09319478	0.35415754	0.55259396
0	303288	STUDY	0.70310518	0.02718575	0.12987172	0.13983735
0	303379	STUDY	0.94602747	0.02655169	0.01686546	0.01055538
0	303529	STUDY	0.68292809	0.02920378	0.13633105	0.15153709
0	303538	STUDY	0.86715457	0.04176793	0.0588288	0.03224869
0	303563	STUDY	0.04638385	0.07419226	0.74773165	0.13169224
0	303566	STUDY	0.00011323	0.07574779	0.31726951	0.60686946
0	303592	STUDY	0.00413679	0.07055239	0.39438969	0.53092113
0	303682	STUDY	0.00424615	0.06286697	0.45046201	0.48242487
0	303697	STUDY	0.01511466	0.06525427	0.56926494	0.35036613
0	303719	STUDY	0.00205736	0.0624947	0.50400232	0.43144562
0	303740	STUDY	0.00214778	0.07246468	0.47865531	0.44673223
0	303762	STUDY	0.00547311	0.05497592	0.44981454	0.48973643
0	303862	STUDY	0.01206979	0.05646461	0.44501466	0.48645094
0	303879	STUDY	0.833022	0.01819307	0.06945901	0.07932592
0	303927	STUDY	7.4e-07	0.07639368	0.44153873	0.48206684
0	303941	STUDY	2.457e-05	0.07342836	0.34680102	0.57974606
0	303959	STUDY	0.78543977	0.03019163	0.1039074	0.0804612
0	303962	STUDY	0.00971101	0.07019406	0.42268294	0.497412
0	304095	STUDY	0.04247596	0.07013208	0.35133106	0.5360609
0	304105	STUDY	0.00876136	0.05207208	0.42613909	0.51302747
0	304126	STUDY	0.00014634	0.06141537	0.3276296	0.61080869
0	304150	STUDY	0.01060266	0.05601127	0.49154851	0.44183757
0	304210	STUDY	0.00061563	0.07233603	0.40381104	0.5232373
0	304280	STUDY	0.88941122	0.02733968	0.0366251	0.046624
0	304391	STUDY	0.00471851	0.06824499	0.48471415	0.44232235
0	304409	STUDY	0.00168232	0.05927807	0.38367131	0.55536831
0	304412	STUDY	0.0028688	0.05509161	0.55676622	0.38527337
0	304456	STUDY	0.0057307	0.05568686	0.60675395	0.33182849
0	304495	STUDY	0.00245178	0.05527176	0.42282098	0.51945548
0	304507	STUDY	0.71623955	0.02817252	0.12201175	0.13357617
0	304539	STUDY	0.00065938	0.0672544	0.42958541	0.5025008
0	304577	STUDY	0.0083667	0.05448921	0.47354153	0.46360256
0	304725	STUDY	0.00127282	0.05691693	0.46307901	0.47873124
0	304726	STUDY	0.0101765	0.05959952	0.46971402	0.46050996
0	304733	STUDY	0.00428349	0.05481402	0.45476737	0.48613511
0	304995	STUDY	0.00134728	0.06005021	0.43145457	0.50714794
0	305021	STUDY	0.00650713	0.05792107	0.48491392	0.45065788
0	305065	STUDY	0.00071507	0.07177875	0.30753127	0.61997491
0	305068	STUDY	0.00181978	0.04573386	0.46324633	0.48920003
0	305194	STUDY	7.4e-07	0.0633345	0.44371193	0.49295283
0	305199	STUDY	0.00716173	0.05882698	0.43694214	0.49706915
0	305228	STUDY	0.8539402	0.01860505	0.06515369	0.06230106
0	305282	STUDY	0.00150801	0.07604835	0.34495749	0.57748615
0	305329	STUDY	0.89612031	0.01595078	0.04943857	0.03849034
0	305340	STUDY	7.5e-07	0.06013047	0.45448678	0.485382
0	305410	STUDY	0.00989002	0.06576442	0.46034287	0.46400269
0	305417	STUDY	0.86254744	0.02559824	0.04301692	0.06883739
0	305418	STUDY	0.00039732	0.0635341	0.43043117	0.50563741
0	305445	STUDY	0.4411266	0.04399938	0.27720499	0.23766904
0	305465	STUDY	0.80883233	0.02396154	0.06332727	0.10387886
0	305470	STUDY	0.81995859	0.02872427	0.07725944	0.0740577
0	305478	STUDY	0.84405706	0.01395518	0.06488708	0.07710068
0	305510	STUDY	0.00397625	0.04111215	0.47392243	0.48098916
0	305539	STUDY	0.00310754	0.05289076	0.45118835	0.49281335
0	305597	STUDY	0.00359887	0.06374706	0.4102155	0.52243857
0	305629	STUDY	0.00051573	0.05887647	0.43935042	0.50125737
0	305644	STUDY	0.00425139	0.05777661	0.39167809	0.54629391
0	305809	STUDY	0.0013228	0.06584932	0.50980683	0.42302105
0	305844	STUDY	0.0127417	0.06528452	0.4902543	0.43171948
0	305856	STUDY	0.00237168	0.06375105	0.45183217	0.4820451
0	305879	STUDY	7.4e-07	0.05357398	0.39187186	0.55455342
0	305912	STUDY	0.01232936	0.06438194	0.48191139	0.44137731
0	305922	STUDY	0.01704589	0.04716166	0.35267598	0.58311646
0	305932	STUDY	0.00480906	0.06584392	0.40843505	0.52091197
0	305953	STUDY	0.75612169	0.02576043	0.09083707	0.12728081
0	305976	STUDY	0.00087498	0.07050268	0.43321671	0.49540563
0	306016	STUDY	7.4e-07	0.05009845	0.46026819	0.48963262
0	306060	STUDY	0.00598209	0.07278273	0.30652869	0.61470649
0	306083	STUDY	0.00032415	0.06403779	0.4850123	0.45062576
0	306152	STUDY	0.00089534	0.05424729	0.35910868	0.5857487
0	306195	STUDY	0.00150442	0.05073621	0.45822989	0.48952947
0	306211	STUDY	0.77764792	0.03513747	0.08918207	0.09803254
0	306233	STUDY	0.00040802	0.07570725	0.41433433	0.5095504
0	306416	STUDY	0.00497615	0.07987452	0.38473578	0.53041355
0	306418	STUDY	0.82832455	0.0221695	0.07045776	0.07904819
0	306470	STUDY	7.4e-07	0.07882164	0.44804396	0.47313366
0	306544	STUDY	0.92099835	0.02823664	0.0351244	0.01564062
0	306560	STUDY	0.00136684	0.06384348	0.42601346	0.50877621
0	306586	STUDY	0.00306142	0.06283268	0.36505681	0.56904908
0	306589	STUDY	0.00262569	0.06817994	0.3319119	0.59728247
0	306649	STUDY	0.00175473	0.07574384	0.30921049	0.61329094
0	306683	STUDY	9.408e-05	0.06146752	0.51167013	0.42676827
0	306706	STUDY	0.00118533	0.07523786	0.40181522	0.52176158
0	306761	STUDY	0.00028282	0.07224584	0.40538484	0.5220865
0	306763	STUDY	0.77963326	0.02155031	0.10991327	0.08890316
0	306781	STUDY	0.91960236	0.02041858	0.03456217	0.02541689
0	306795	STUDY	0.00471776	0.0551541	0.42102727	0.51910087
0	306807	STUDY	0.78222182	0.02575513	0.09124487	0.10077818
0	306827	STUDY	0.00326474	0.06709339	0.39522356	0.53441832
0	306869	STUDY	0.00364302	0.04741317	0.46923624	0.47970757
0	306940	STUDY	0.00644163	0.06243309	0.31868513	0.61244015
0	307030	STUDY	0.00308517	0.07036871	0.46894793	0.45759819
0	307092	STUDY	0.00045453	0.06178399	0.40519348	0.532568
0	307137	STUDY	0.00036651	0.06121127	0.46314188	0.47528034
0	307146	STUDY	0.87191671	0.01371645	0.0571571	0.05720973
0	307212	STUDY	7.4e-07	0.06215653	0.43407344	0.50376929
0	307258	STUDY	0.00038267	0.06432719	0.41521808	0.52007206
0	307309	STUDY	0.92472255	0.02741621	0.0265936	0.02126764
0	307353	STUDY	0.00455169	0.07085359	0.46216391	0.46243081
0	307428	STUDY	0.54100675	0.03435911	0.19094344	0.2336907
0	307509	STUDY	0.00240625	0.05018994	0.3811192	0.5662846
0	307556	STUDY	7.4e-07	0.09275903	0.37038959	0.53685064
0	307572	STUDY	0.00067521	0.06849397	0.40730357	0.52352725
0	307655	STUDY	0.00363821	0.05859461	0.53115738	0.40660981
0	307668	STUDY	0.0019151	0.07298205	0.46108916	0.4640137
0	307693	STUDY	0.04919547	0.07723575	0.19368894	0.67987984
0	307730	STUDY	0.75113303	0.0364754	0.11120216	0.10118941
0	307867	STUDY	0.00310675	0.06092765	0.40524327	0.53072234
0	307877	STUDY	0.00028835	0.06327397	0.40960216	0.52683553
0	307904	STUDY	0.83637791	0.01583762	0.08059831	0.06718616
0	307911	STUDY	0.83693853	0.03397629	0.06638307	0.0627021
0	307942	STUDY	0.00591048	0.06081132	0.47504815	0.45823005
0	307997	STUDY	7.4e-07	0.08215776	0.27075062	0.64709088
0	307999	STUDY	0.01407387	0.06635306	0.37071248	0.54886058
0	308064	STUDY	7.4e-07	0.06247601	0.36269785	0.57482539
0	308096	STUDY	0.01764953	0.05507577	0.38423718	0.54303752
0	308146	STUDY	0.00330064	0.0639293	0.45589361	0.47687645
0	308183	STUDY	0.0080634	0.06797381	0.41799339	0.5059694
0	308216	STUDY	0.00015129	0.06351271	0.42472421	0.51161179
0	308246	STUDY	7.4e-07	0.06299709	0.4661669	0.47083526
0	308290	STUDY	0.00414061	0.07096413	0.44397183	0.48092343
0	308373	STUDY	7.4e-07	0.06482362	0.32480148	0.61037415
0	308380	STUDY	0.00211761	0.06498815	0.39463281	0.53826143
0	308482	STUDY	0.76579123	0.03036263	0.09559652	0.10824962
0	308537	STUDY	0.00395797	0.06589282	0.46001194	0.47013726
0	308549	STUDY	0.83889655	0.02029842	0.06779408	0.07301096
0	308555	STUDY	1.009e-05	0.07187766	0.53959413	0.38851812
0	308569	STUDY	0.00388756	0.06451186	0.46700849	0.46459208
0	308583	STUDY	0.84984824	0.02344451	0.07775234	0.04895491
0	308589	STUDY	0.00410043	0.05924011	0.3427431	0.59391636
0	308616	STUDY	0.00600474	0.07772457	0.47282201	0.44344867
0	308623	STUDY	0.94815429	0.0128099	0.01976881	0.019267
0	308666	STUDY	0.00551211	0.06382531	0.41991825	0.51074432
0	308742	STUDY	0.80475731	0.04209234	0.08262499	0.07052536
0	308869	STUDY	0.02903385	0.05740814	0.1853362	0.72822181
0	308889	STUDY	0.00286361	0.05183229	0.45571985	0.48958425
0	308907	STUDY	0.00111757	0.09077405	0.30276064	0.60534774
0	308911	STUDY	0.00114686	0.06961341	0.39053585	0.53870388
0	308993	STUDY	0.82998994	0.03728118	0.07841693	0.05431195
0	309021	STUDY	0.00924624	0.0703916	0.46685579	0.45350637
0	309099	STUDY	0.00141572	0.06811298	0.45519156	0.47527974
0	309216	STUDY	0.01531655	0.08329598	0.29543463	0.60595285
0	309234	STUDY	0.00278103	0.05708752	0.41328679	0.52684466
0	309249	STUDY	7.4e-07	0.06482068	0.34687719	0.58830139
0	309313	STUDY	0.00093155	0.0633745	0.48254557	0.45314838
0	309393	STUDY	0.00136389	0.07355462	0.4394954	0.48558609
0	309396	STUDY	0.00602328	0.06736294	0.53046981	0.39614396
0	309448	STUDY	0.89140723	0.00662235	0.05423046	0.04773996
0	309591	STUDY	0.00226046	0.07325259	0.38702251	0.53746445
0	309665	STUDY	0.00363957	0.05214932	0.49314637	0.45106475
0	309670	STUDY	0.00235438	0.05316485	0.45207718	0.4924036
0	309730	STUDY	0.05030463	0.06924346	0.34706977	0.53338213
0	309802	STUDY	0.00264616	0.06432373	0.47400543	0.45902469
0	309826	STUDY	0.00460186	0.07094011	0.45738004	0.46707799
0	309828	STUDY	0.00501388	0.05225977	0.51102238	0.43170398
0	309851	STUDY	0.00018447	0.05379546	0.51624605	0.42977402
0	309854	STUDY	0.95125671	0.0101565	0.01569912	0.02288767
0	309944	STUDY	0.00246614	0.05826938	0.49120535	0.44805912
0	309966	STUDY	0.00148928	0.07932327	0.38760966	0.5315778
0	310017	STUDY	0.00137636	0.06838	0.37658207	0.55366156
0	310046	STUDY	0.00192838	0.06863649	0.42444727	0.50498786
0	310047	STUDY	0.00165076	0.06663532	0.39808006	0.53363386
0	310144	STUDY	0.00095865	0.06925231	0.35295783	0.5768312
0	310190	STUDY	0.00132309	0.07062628	0.36887439	0.55917625
0	310242	STUDY	0.00440839	0.05249679	0.41339606	0.52969876
0	310245	STUDY	0.00123832	0.06757018	0.41902627	0.51216523
0	310315	STUDY	0.89160229	0.01408212	0.04230238	0.05201321
0	310355	STUDY	0.01048043	0.06620312	0.42933457	0.49398188
0	310394	STUDY	0.93988946	0.01941351	0.02164993	0.0190471
0	310499	STUDY	0.86836625	0.0194659	0.05329548	0.05887237
0	310570	STUDY	4.712e-05	0.06029425	0.554165	0.38549364
0	310625	STUDY	0.00310228	0.07110613	0.47522427	0.45056732
0	310670	STUDY	7.5e-07	0.07002072	0.32465789	0.60532064
0	310717	STUDY	7.4e-07	0.05190754	0.45686596	0.49122575
0	310859	STUDY	0.71915344	0.04378129	0.10355435	0.13351092
0	310863	STUDY	0.01078229	0.06080721	0.50134754	0.42706296
0	310906	STUDY	0.00657661	0.0692716	0.40007617	0.52407562
0	310990	STUDY	7.4e-07	0.0769366	0.32965674	0.59340591
0	311224	STUDY	0.00463593	0.05195284	0.47112147	0.47228977
0	311384	STUDY	0.00607376	0.05537991	0.35878989	0.57975644
0	311410	STUDY	0.833515	0.03556538	0.07282123	0.05809839
0	311423	STUDY	0.86295471	0.01451332	0.04494323	0.07758875
0	311439	STUDY	0.00609844	0.06524277	0.51208204	0.41657674
0	311514	STUDY	7.4e-07	0.06172579	0.3841266	0.55414686
0	311627	STUDY	0.00194919	0.0617679	0.39867335	0.53760956
0	311640	STUDY	0.00408824	0.06554458	0.46037085	0.46999632
0	311689	STUDY	0.01088779	0.06564469	0.41746007	0.50600745
0	311867	STUDY	0.00364499	0.07991794	0.39620051	0.52023656
0	311886	STUDY	0.00810852	0.05971541	0.39050017	0.54167591
0	311910	STUDY	0.23703701	0.06712749	0.54853097	0.14730453
0	311921	STUDY	0.01011876	0.07369155	0.41117393	0.50501576
0	311930	STUDY	0.68072881	0.03575621	0.13374075	0.14977424
0	311977	STUDY	0.88310654	0.01452767	0.05607955	0.04628624
0	312061	STUDY	0.00139719	0.05586567	0.44727095	0.49546619
0	312065	STUDY	0.00024115	0.05354284	0.39929601	0.54691999
0	312079	STUDY	0.89674396	0.02547749	0.04812548	0.02965307
0	312091	STUDY	0.01013978	0.06624391	0.55505222	0.36856408
0	312187	STUDY	0.00012292	0.06532585	0.39533056	0.53922067
0	312209	STUDY	0.00026835	0.12738195	0.20223083	0.67011886
0	312281	STUDY	0.74307892	0.02069131	0.1054454	0.13078437
0	312286	STUDY	0.85041784	0.0258378	0.07010026	0.05364409
0	312292	STUDY	0.81514538	0.02293225	0.10370364	0.05821873
0	312389	STUDY	0.0004465	0.05886909	0.39705774	0.54362668
0	312448	STUDY	0.88416359	0.0245786	0.05452271	0.0367351
0	312453	STUDY	0.00164073	0.06851008	0.43015139	0.49969779
0	312545	STUDY	0.00494862	0.06395902	0.5146547	0.41643766
0	312551	STUDY	0.00151808	0.06290113	0.41521457	0.52036621
0	312553	STUDY	0.00598861	0.06055848	0.33916811	0.5942848
0	312567	STUDY	0.01271576	0.06796351	0.4233472	0.49597353
0	312613	STUDY	0.00092939	0.05929632	0.47453084	0.46524345
0	312629	STUDY	0.00104214	0.05608418	0.47307264	0.46980104
0	312639	STUDY	0.00015141	0.06464973	0.3982676	0.53693126
0	312642	STUDY	0.001745	0.07641971	0.50319079	0.41864451
0	312689	STUDY	4.114e-05	0.05635446	0.43434581	0.50925859
0	312723	STUDY	0.00077106	0.0514311	0.40267416	0.54512368
0	312737	STUDY	0.53910923	0.04982546	0.21149068	0.19957463
0	312739	STUDY	0.00069779	0.05922873	0.37137247	0.56870101
0	312772	STUDY	0.00512209	0.06358439	0.40199606	0.52929746
0	312782	STUDY	0.80551603	0.01769159	0.12684919	0.04994318
0	312803	STUDY	0.00179455	0.08565269	0.36477988	0.54777289
0	312840	STUDY	0.80765486	0.02594854	0.10649964	0.05989697
0	312921	STUDY	0.00025854	0.05934894	0.41438861	0.52600391
0	312960	STUDY	0.00036683	0.06368182	0.50974858	0.42620277
0	312997	STUDY	0.01026092	0.06201555	0.66249906	0.26522447
0	313003	STUDY	0.00241022	0.07100429	0.39817181	0.52841367
0	313006	STUDY	7.4e-07	0.05580552	0.41672545	0.52746828
0	313014	STUDY	0.88275621	0.02940708	0.03980275	0.04803395
0	313049	STUDY	0.00266079	0.06201813	0.50809015	0.42723093
0	313085	STUDY	8.166e-05	0.07367022	0.53635594	0.38989218
0	313174	STUDY	4.984e-05	0.07516805	0.40544808	0.51933403
0	313209	STUDY	0.0009238	0.06335522	0.41815555	0.51756542
0	313297	STUDY	7.4e-07	0.09166006	0.29221222	0.61612697
0	313321	STUDY	0.01290691	0.05176153	0.45414744	0.48118411
0	313329	STUDY	0.00051123	0.06261844	0.41011053	0.52675979
0	313401	STUDY	0.0114593	0.05562812	0.41029193	0.52262065
0	313423	STUDY	0.00217353	0.06495518	0.43365177	0.49921952
0	313427	STUDY	0.0001659	0.06689804	0.47384998	0.45908608
0	313430	STUDY	7.4e-07	0.06448427	0.35887166	0.57664333
0	313475	STUDY	0.64944577	0.03643321	0.17397286	0.14014816
0	313567	STUDY	0.65840563	0.02190053	0.17868576	0.14100808
0	313624	STUDY	7.4e-07	0.1295321	0.20092464	0.66954252
0	313627	STUDY	0.00166183	0.08067872	0.3449867	0.57267275
0	313663	STUDY	7.4e-07	0.06678722	0.31748907	0.61572297
0	313666	STUDY	0.77716448	0.0648475	0.11034813	0.04763988
0	313667	STUDY	0.00094284	0.06278708	0.5469847	0.38928538
0	313670	STUDY	0.00381136	0.05101345	0.49616421	0.44901098
0	313692	STUDY	0.93390619	0.01640421	0.03426016	0.01542944
0	313753	STUDY	0.00366925	0.05769677	0.53123508	0.4073989
0	313835	STUDY	0.00403483	0.06203576	0.44356202	0.49036739
0	313847	STUDY	0.00959098	0.06876482	0.3573208	0.5643234
0	313855	STUDY	0.00747158	0.06627635	0.41714839	0.50910368
0	313860	STUDY	0.0140399	0.07599349	0.313817	0.59614961
0	313863	STUDY	0.00096181	0.05910692	0.39905484	0.54087643
0	313880	STUDY	0.0011479	0.07078115	0.30256311	0.62550784
0	313895	STUDY	0.00393151	0.05349739	0.55869149	0.38387961
0	314029	STUDY	0.00406401	0.064079	0.52547311	0.40638388
0	314146	STUDY	0.0150629	0.0634646	0.38267122	0.53880128
0	314161	STUDY	0.76136994	0.03224396	0.10086577	0.10552033
0	314257	STUDY	0.00461125	0.06254929	0.49159044	0.44124902
0	314315	STUDY	0.00968014	0.05532049	0.44629294	0.48870643
0	314321	STUDY	0.84699744	0.03116248	0.07615635	0.04568373
