FID	IID	SUPERPOP	AFR	EAS	AMR	EUR
0	HG00096	EUR	7.4e-07	0.07301422	0.36747255	0.55951249
0	HG00097	EUR	0.00073979	0.06522562	0.48122903	0.45280556
0	HG00099	EUR	7.4e-07	0.06592538	0.35586528	0.5782086
0	HG00100	EUR	0.00269946	0.05646454	0.49824471	0.44259128
0	HG00101	EUR	7.5e-07	0.05799276	0.37626701	0.56573948
0	HG00102	EUR	7.4e-07	0.07585446	0.34758432	0.57656047
0	HG00103	EUR	0.00187886	0.05918512	0.39482369	0.54411233
0	HG00105	EUR	0.00031925	0.06629441	0.47735717	0.45602917
0	HG00106	EUR	7.4e-07	0.08317632	0.41548045	0.50134248
0	HG00107	EUR	5.868e-05	0.07893391	0.43496797	0.48603944
0	HG00108	EUR	0.00216049	0.06075505	0.4319102	0.50517425
0	HG00109	EUR	0.00099364	0.06383872	0.40009925	0.53506838
0	HG00110	EUR	2.139e-05	0.08030151	0.41499746	0.50467964
0	HG00111	EUR	0.00025483	0.06858566	0.42141307	0.50974643
0	HG00112	EUR	7.4e-07	0.0600982	0.46415873	0.47574233
0	HG00113	EUR	7.4e-07	0.06534855	0.44947486	0.48517585
0	HG00114	EUR	0.00028325	0.06942931	0.46720887	0.46307857
0	HG00115	EUR	0.00036221	0.06246461	0.42249717	0.51467601
0	HG00116	EUR	0.00037443	0.06360306	0.45277879	0.48324372
0	HG00117	EUR	0.00015599	0.07085798	0.35623576	0.57275027
0	HG00118	EUR	1.066e-05	0.06837223	0.39523172	0.53638539
0	HG00119	EUR	0.00025134	0.06696503	0.42827422	0.5045094
0	HG00120	EUR	0.00147911	0.06035498	0.34416916	0.59399676
0	HG00121	EUR	7.4e-07	0.06724366	0.39144681	0.54130879
0	HG00122	EUR	7.5e-07	0.07105779	0.40980968	0.51913178
0	HG00123	EUR	0.00108644	0.06095629	0.4059445	0.53201278
0	HG00125	EUR	0.00016341	0.06683538	0.44169228	0.49130893
0	HG00126	EUR	7.4e-07	0.05231253	0.42659149	0.52109524
0	HG00127	EUR	7.5e-07	0.0612083	0.43539618	0.50339478
0	HG00128	EUR	0.00126621	0.05191239	0.39712649	0.54969491
0	HG00129	EUR	0.00018832	0.07009596	0.37877663	0.55093909
0	HG00130	EUR	0.00338743	0.06090803	0.4488633	0.48684125
0	HG00131	EUR	0.00245161	0.06097844	0.42651533	0.51005463
0	HG00132	EUR	7.4e-07	0.06087063	0.4048716	0.53425703
0	HG00133	EUR	0.00354844	0.06575126	0.44932405	0.48137625
0	HG00136	EUR	7.8e-07	0.07114492	0.34297495	0.58587935
0	HG00137	EUR	0.00050175	0.06410706	0.38872651	0.54666468
0	HG00138	EUR	0.00042618	0.06784477	0.4737786	0.45795045
0	HG00139	EUR	0.00083933	0.06178203	0.42621878	0.51115985
0	HG00140	EUR	0.00032557	0.07150858	0.442493	0.48567286
0	HG00141	EUR	7.4e-07	0.0806813	0.37642976	0.5428882
0	HG00142	EUR	0.00022153	0.06261718	0.40952441	0.52763689
0	HG00143	EUR	0.00154881	0.05815197	0.48500072	0.4552985
0	HG00145	EUR	0.00101876	0.07568844	0.38070548	0.54258732
0	HG00146	EUR	7.4e-07	0.06364651	0.40229544	0.53405731
0	HG00148	EUR	0.00017931	0.05988746	0.47031116	0.46962207
0	HG00149	EUR	0.00091904	0.059808	0.38411175	0.55516121
0	HG00150	EUR	0.00051488	0.06377857	0.39945374	0.53625281
0	HG00151	EUR	0.00032655	0.07413861	0.42752456	0.49801028
0	HG00154	EUR	0.00017638	0.05127995	0.45928385	0.48925982
0	HG00155	EUR	7.4e-07	0.07009556	0.4978443	0.43205939
0	HG00157	EUR	0.00081439	0.07195599	0.39311678	0.53411284
0	HG00158	EUR	0.00247186	0.08154902	0.36729376	0.54868536
0	HG00159	EUR	0.00142534	0.07288485	0.3809657	0.5447241
0	HG00160	EUR	0.00038296	0.06036761	0.46482929	0.47442014
0	HG00171	EUR	7.4e-07	0.14238892	0.23816725	0.61944309
0	HG00173	EUR	7.4e-07	0.12125514	0.24854438	0.63019973
0	HG00174	EUR	3.19e-06	0.10270396	0.19239764	0.70489522
0	HG00176	EUR	3.217e-05	0.14689417	0.15858713	0.69448653
0	HG00177	EUR	7.4e-07	0.14846708	0.25691474	0.59461743
0	HG00178	EUR	7.4e-07	0.11290814	0.24497317	0.64211794
0	HG00179	EUR	0.00044526	0.13653645	0.2836277	0.57939059
0	HG00180	EUR	7.4e-07	0.13844986	0.19378847	0.66776093
0	HG00181	EUR	0.00621233	0.12203849	0.32468707	0.54706211
0	HG00182	EUR	0.00266654	0.13305944	0.30930526	0.55496877
0	HG00183	EUR	5.598e-05	0.12626993	0.19012068	0.68355341
0	HG00185	EUR	7.4e-07	0.14585376	0.14218085	0.71196464
0	HG00186	EUR	0.00046116	0.13431197	0.220341	0.64488588
0	HG00187	EUR	7.4e-07	0.14852483	0.22738579	0.62408864
0	HG00188	EUR	7.4e-07	0.11739245	0.19716811	0.68543869
0	HG00189	EUR	7.4e-07	0.14073064	0.1521038	0.70716482
0	HG00190	EUR	7.4e-07	0.11652291	0.27923924	0.60423711
0	HG00231	EUR	0.00047564	0.07546229	0.4609975	0.46306456
0	HG00232	EUR	0.00074845	0.05103145	0.54794767	0.40027242
0	HG00233	EUR	0.00410301	0.06797762	0.45364571	0.47427366
0	HG00234	EUR	7.4e-07	0.06143919	0.47376636	0.46479371
0	HG00235	EUR	0.00383611	0.06578595	0.3987608	0.53161714
0	HG00236	EUR	0.00616679	0.05333736	0.4157824	0.52471345
0	HG00237	EUR	0.00141945	0.06072348	0.39008791	0.54776917
0	HG00238	EUR	1.116e-05	0.07125801	0.49380302	0.43492781
0	HG00239	EUR	0.00435573	0.04518089	0.41003308	0.5404303
0	HG00240	EUR	0.00141043	0.07136927	0.42620133	0.50101897
0	HG00242	EUR	0.00027296	0.06492985	0.39806434	0.53673285
0	HG00243	EUR	0.00322781	0.06090915	0.40211622	0.53374682
0	HG00244	EUR	0.00038656	0.06521118	0.43140718	0.50299508
0	HG00245	EUR	6.041e-05	0.06428915	0.43930151	0.49634892
0	HG00246	EUR	0.00112029	0.07234709	0.4448616	0.48167102
0	HG00250	EUR	0.00117777	0.07477634	0.32108953	0.60295636
0	HG00251	EUR	0.00048822	0.06382674	0.42589356	0.50979148
0	HG00252	EUR	7.5e-07	0.06729091	0.38156668	0.55114166
0	HG00253	EUR	0.00121925	0.05609351	0.41834803	0.52433921
0	HG00254	EUR	0.00094	0.05760138	0.35801607	0.58344254
0	HG00255	EUR	0.00054962	0.06742078	0.45911492	0.47291468
0	HG00256	EUR	0.00024927	0.05752868	0.39155947	0.55066258
0	HG00257	EUR	0.00410147	0.07156006	0.48968411	0.43465436
0	HG00258	EUR	0.00075734	0.06111257	0.4490555	0.48907459
0	HG00259	EUR	0.00066518	0.05725408	0.49774422	0.44433652
0	HG00260	EUR	7.4e-07	0.05402939	0.49808639	0.44788348
0	HG00261	EUR	0.00191835	0.06066704	0.47510641	0.46230821
0	HG00262	EUR	7.4e-07	0.05871075	0.4285501	0.5127384
0	HG00263	EUR	0.00036372	0.05570776	0.42094466	0.52298386
0	HG00264	EUR	0.00145343	0.06149458	0.38585273	0.55119926
0	HG00265	EUR	0.00084337	0.05183563	0.41121316	0.53610784
0	HG00266	EUR	7.5e-07	0.13451543	0.22440995	0.64107387
0	HG00267	EUR	0.0002758	0.12813039	0.18233152	0.68926229
0	HG00268	EUR	0.00016821	0.12373474	0.19763544	0.6784616
0	HG00269	EUR	7.5e-07	0.12883598	0.21507623	0.65608704
0	HG00271	EUR	4.478e-05	0.14014991	0.16249886	0.69730645
0	HG00272	EUR	1.164e-05	0.1447904	0.18112308	0.67407488
0	HG00273	EUR	7.4e-07	0.13703533	0.19698511	0.66597882
0	HG00274	EUR	7.4e-07	0.12662623	0.19265034	0.68072269
0	HG00275	EUR	7.4e-07	0.1026158	0.18805928	0.70932417
0	HG00276	EUR	7.4e-07	0.13294404	0.19169589	0.67535932
0	HG00277	EUR	7.78e-06	0.09227129	0.2566583	0.65106263
0	HG00278	EUR	7.4e-07	0.1455178	0.17706714	0.67741432
0	HG00280	EUR	7.4e-07	0.13280807	0.15980254	0.70738865
0	HG00281	EUR	7.4e-07	0.12873344	0.15614066	0.71512515
0	HG00282	EUR	7.4e-07	0.13269569	0.18367475	0.68362882
0	HG00284	EUR	7.4e-07	0.13420652	0.19260235	0.67319039
0	HG00285	EUR	7.4e-07	0.14144384	0.14479472	0.7137607
0	HG00288	EUR	7.4e-07	0.14275783	0.21690785	0.64033358
0	HG00290	EUR	7.5e-07	0.15628748	0.13497272	0.70873906
0	HG00304	EUR	2.725e-05	0.13215618	0.24878923	0.61902734
0	HG00306	EUR	7.74e-06	0.10984707	0.25277071	0.63737448
0	HG00308	EUR	0.00029658	0.13782639	0.17689174	0.68498529
0	HG00309	EUR	7.4e-07	0.12494877	0.20059803	0.67445246
0	HG00310	EUR	7.4e-07	0.12363469	0.13192569	0.74443887
0	HG00311	EUR	7.4e-07	0.09210033	0.25748638	0.65041255
0	HG00313	EUR	7.516e-05	0.13060634	0.21218915	0.65712935
0	HG00315	EUR	7.4e-07	0.13730031	0.2310145	0.63168445
0	HG00318	EUR	7.4e-07	0.13182319	0.23156764	0.63660843
0	HG00319	EUR	7.4e-07	0.13002209	0.21598636	0.65399081
0	HG00320	EUR	7.4e-07	0.13794039	0.20169821	0.66036065
0	HG00321	EUR	7.4e-07	0.16656789	0.20249003	0.63094134
0	HG00323	EUR	7.4e-07	0.13313726	0.17910855	0.68775345
0	HG00324	EUR	7.5e-07	0.13729678	0.19505781	0.66764467
0	HG00325	EUR	7.4e-07	0.1424924	0.1724977	0.68500916
0	HG00326	EUR	7.4e-07	0.10980471	0.20553392	0.68466063
0	HG00327	EUR	7.4e-07	0.14212534	0.1941735	0.66370041
0	HG00328	EUR	7.5e-07	0.11722608	0.24756341	0.63520977
0	HG00329	EUR	7.5e-07	0.12441516	0.26700985	0.60857425
0	HG00330	EUR	7.4e-07	0.1296987	0.28613522	0.58416533
0	HG00331	EUR	7.4e-07	0.1206344	0.28097109	0.59839377
0	HG00332	EUR	8.079e-05	0.12362434	0.23873591	0.63755896
0	HG00334	EUR	7.4e-07	0.10808312	0.27370932	0.61820682
0	HG00335	EUR	7.4e-07	0.13205171	0.1867247	0.68122284
0	HG00336	EUR	9.004e-05	0.12870529	0.20948213	0.66172253
0	HG00337	EUR	7.4e-07	0.10337593	0.32005282	0.5765705
0	HG00338	EUR	3.443e-05	0.12066762	0.18805052	0.69124744
0	HG00339	EUR	7.4e-07	0.14104167	0.20334802	0.65560957
0	HG00341	EUR	0.01142406	0.10991763	0.30740283	0.57125548
0	HG00342	EUR	7.4e-07	0.14531391	0.15856901	0.69611634
0	HG00343	EUR	7.4e-07	0.12211125	0.20815755	0.66973046
0	HG00344	EUR	7.4e-07	0.09060748	0.32641378	0.58297799
0	HG00345	EUR	7.4e-07	0.1222236	0.24741007	0.63036559
0	HG00346	EUR	7.4e-07	0.12084628	0.2357034	0.64344957
0	HG00349	EUR	7.4e-07	0.13095474	0.13117403	0.73787049
0	HG00350	EUR	0.00173918	0.08828695	0.25547489	0.65449897
0	HG00351	EUR	0.00010435	0.12805582	0.22278216	0.64905767
0	HG00353	EUR	7.4e-07	0.12789757	0.20850758	0.66359411
0	HG00355	EUR	7.4e-07	0.10860934	0.24555168	0.64583824
0	HG00356	EUR	7.4e-07	0.11248996	0.24861471	0.63889458
0	HG00357	EUR	7.4e-07	0.11808503	0.26874623	0.61316799
0	HG00358	EUR	8.425e-05	0.14428264	0.24768523	0.60794788
0	HG00360	EUR	7.4e-07	0.12839106	0.18095224	0.69065595
0	HG00361	EUR	7.4e-07	0.14363881	0.22084897	0.63551147
0	HG00362	EUR	7.5e-07	0.13899553	0.16333625	0.69766748
0	HG00364	EUR	7.4e-07	0.13158601	0.24889669	0.61951656
0	HG00365	EUR	7.4e-07	0.12659618	0.24080664	0.63259643
0	HG00366	EUR	7.5e-07	0.13552566	0.23678501	0.62768859
0	HG00367	EUR	7.4e-07	0.14103256	0.25020067	0.60876603
0	HG00368	EUR	7.4e-07	0.15275801	0.11830614	0.72893511
0	HG00369	EUR	7.4e-07	0.13341599	0.16733749	0.69924577
0	HG00371	EUR	2.132e-05	0.14316876	0.21996245	0.63684747
0	HG00372	EUR	7.4e-07	0.12251681	0.22173981	0.65574264
0	HG00373	EUR	7.5e-07	0.14988327	0.23819617	0.61191982
0	HG00375	EUR	7.4e-07	0.12636897	0.09779813	0.77583216
0	HG00376	EUR	7.4e-07	0.10151817	0.23727022	0.66121087
0	HG00378	EUR	7.5e-07	0.13819217	0.18266245	0.67914464
0	HG00379	EUR	7.4e-07	0.12694561	0.24862508	0.62442857
0	HG00380	EUR	7.4e-07	0.10104543	0.21924672	0.6797071
0	HG00381	EUR	7.5e-07	0.11865255	0.18760245	0.69374425
0	HG00382	EUR	0.00102177	0.13821128	0.17996308	0.68080386
0	HG00383	EUR	7.4e-07	0.14208605	0.19156582	0.66634739
0	HG00384	EUR	7.4e-07	0.11601033	0.17448129	0.70950763
0	HG00403	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00404	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00406	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00407	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00409	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	HG00410	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00419	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00421	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	HG00422	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00428	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG00436	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00437	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00442	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00443	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00445	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	HG00446	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00448	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00449	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00451	EAS	7.4e-07	0.99999778	7.4e-07	7.4e-07
0	HG00452	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00457	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00458	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00463	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00464	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00472	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00473	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00475	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00476	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00478	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	HG00479	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00500	EAS	7.4e-07	0.99999777	7.5e-07	7.5e-07
0	HG00513	EAS	7.5e-07	0.99999775	7.5e-07	7.5e-07
0	HG00524	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00525	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00530	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00531	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00533	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00534	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00536	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00537	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG00542	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	HG00543	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	HG00551	AMR	0.09338703	0.15476377	0.66675151	0.08509769
0	HG00553	AMR	0.19934237	0.16973268	0.60429287	0.02663208
0	HG00554	AMR	0.09051883	0.14318474	0.69236731	0.07392912
0	HG00556	EAS	7.4e-07	0.99999777	7.5e-07	7.5e-07
0	HG00557	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00559	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00560	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00565	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00566	EAS	7.5e-07	0.99999776	7.5e-07	7.4e-07
0	HG00580	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00581	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00583	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00584	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00589	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00590	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG00592	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00593	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG00595	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00596	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00598	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00599	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00607	EAS	7.4e-07	0.99999777	7.5e-07	7.4e-07
0	HG00608	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00610	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00611	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00613	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00614	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00619	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00620	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00622	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00623	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00625	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG00626	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00628	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00629	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00631	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00632	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00634	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00637	AMR	0.15104793	0.15905964	0.58542326	0.10446917
0	HG00638	AMR	0.19246102	0.13234675	0.61595404	0.05923818
0	HG00640	AMR	0.07463848	0.14316817	0.67570741	0.10648594
0	HG00641	AMR	0.08788868	0.16575535	0.71418817	0.0321678
0	HG00650	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00651	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00653	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00654	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00656	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG00657	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00662	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00663	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00671	EAS	7.5e-07	0.99999776	7.4e-07	7.4e-07
0	HG00672	EAS	7.4e-07	0.99999778	7.4e-07	7.4e-07
0	HG00674	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	HG00675	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00683	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00684	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00689	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	HG00690	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00692	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00693	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00698	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00699	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00701	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	HG00704	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00705	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00707	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00708	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00717	EAS	7.5e-07	0.99999776	7.4e-07	7.4e-07
0	HG00728	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG00729	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00731	AMR	0.03935604	0.12045881	0.74765752	0.09252763
0	HG00732	AMR	0.06134624	0.15894959	0.72036887	0.0593353
0	HG00734	AMR	0.10401415	0.18403448	0.68070291	0.03124846
0	HG00736	AMR	0.06743703	0.12307789	0.69779277	0.11169231
0	HG00737	AMR	0.08999451	0.12778118	0.61726907	0.16495524
0	HG00739	AMR	0.05324295	0.09769015	0.52592012	0.32314678
0	HG00740	AMR	0.15014492	0.1528054	0.62916421	0.06788548
0	HG00742	AMR	0.06525669	0.08814269	0.64141001	0.20519062
0	HG00743	AMR	0.08875513	0.19306324	0.67302866	0.04515297
0	HG00759	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	HG00766	EAS	7.4e-07	0.99999776	7.5e-07	7.5e-07
0	HG00844	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00851	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00864	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG00867	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00879	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	HG00881	EAS	7.4e-07	0.99999777	7.4e-07	7.5e-07
0	HG00956	EAS	7.5e-07	0.99999777	7.4e-07	7.4e-07
0	HG00978	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG00982	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG01028	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG01029	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG01031	EAS	7.4e-07	0.99999777	7.4e-07	7.4e-07
0	HG01046	EAS	7.5e-07	0.99999776	7.5e-07	7.5e-07
0	HG01047	AMR	0.07845779	0.12324506	0.68189698	0.11640016
0	HG01048	AMR	0.10899434	0.14438997	0.64677523	0.09984046
0	HG01049	AMR	0.23900915	0.13944486	0.56216609	0.05937991
0	HG01051	AMR	0.22441401	0.16635117	0.58207814	0.02715668
0	HG01052	AMR	0.21803323	0.18375492	0.56131047	0.03690137
0	HG01054	AMR	0.06415251	0.16474232	0.73654862	0.03455655
0	HG01055	AMR	0.13788513	0.12898293	0.60852718	0.12460477
0	HG01058	AMR	0.13169975	0.17520058	0.61383232	0.07926734
0	HG01060	AMR	0.08224874	0.13960145	0.67675441	0.1013954
0	HG01061	AMR	0.08288453	0.14570689	0.68466261	0.08674598
0	HG01063	AMR	0.3398152	0.13624699	0.44161529	0.08232253
0	HG01064	AMR	0.18816387	0.12733795	0.5836325	0.10086568
0	HG01066	AMR	0.07894159	0.12745662	0.70415888	0.08944291
0	HG01067	AMR	0.08124916	0.143501	0.72660444	0.04864541
0	HG01069	AMR	0.09862592	0.15936014	0.68667505	0.05533889
0	HG01070	AMR	0.05977941	0.14907529	0.72038116	0.07076415
0	HG01072	AMR	0.08605503	0.13552701	0.72890457	0.0495134
0	HG01073	AMR	0.07095537	0.1603499	0.73375602	0.03493871
0	HG01075	AMR	0.09540357	0.0943132	0.6312458	0.17903742
0	HG01077	AMR	0.1962997	0.17363303	0.56939735	0.06066992
0	HG01079	AMR	0.17193404	0.13780638	0.62901443	0.06124514
0	HG01080	AMR	0.07991552	0.19362435	0.69846433	0.0279958
0	HG01082	AMR	0.21016482	0.1505624	0.56916903	0.07010375
0	HG01083	AMR	0.11095373	0.14189875	0.67384962	0.07329789
0	HG01085	AMR	0.12316689	0.13453813	0.65600772	0.08628726
0	HG01086	AMR	0.13681887	0.17395688	0.64026699	0.04895726
0	HG01088	AMR	0.1842374	0.12022961	0.62601659	0.0695164
0	HG01089	AMR	0.14788665	0.14649272	0.62357421	0.08204641
0	HG01092	AMR	0.2448998	0.12933698	0.54904607	0.07671715
0	HG01094	AMR	0.13251443	0.13201152	0.67412826	0.06134579
0	HG01095	AMR	0.11538312	0.14540179	0.6757312	0.06348389
0	HG01097	AMR	0.09666386	0.15486541	0.67585341	0.07261731
0	HG01098	AMR	0.10057519	0.14226714	0.70567782	0.05147985
0	HG01101	AMR	0.16879907	0.15203479	0.64062521	0.03854093
0	HG01102	AMR	0.17706004	0.12859359	0.60219527	0.0921511
0	HG01104	AMR	0.10186752	0.15307136	0.63605438	0.10900674
0	HG01105	AMR	0.0805259	0.1081878	0.66531027	0.14597603
0	HG01107	AMR	0.23484694	0.11079454	0.57649318	0.07786535
0	HG01108	AMR	0.64750652	0.05574997	0.23806574	0.05867778
0	HG01110	AMR	0.13971194	0.14222502	0.63374702	0.08431602
0	HG01111	AMR	0.1222927	0.14964424	0.66341162	0.06465144
0	HG01112	AMR	0.02368216	0.09868363	0.71383718	0.16379703
0	HG01113	AMR	0.01754518	0.24385099	0.71919979	0.01940404
0	HG01119	AMR	0.03581272	0.13396226	0.73410176	0.09612326
0	HG01121	AMR	0.04054832	0.25808399	0.68980981	0.01155788
0	HG01122	AMR	0.07297135	0.18179653	0.71243953	0.03279259
0	HG01124	AMR	0.14315833	0.24705568	0.59642747	0.01335853
0	HG01125	AMR	0.10740958	0.22355681	0.6403802	0.02865342
0	HG01130	AMR	0.06481618	0.21840605	0.68793919	0.02883857
0	HG01131	AMR	0.069637	0.21322537	0.69177434	0.02536329
0	HG01133	AMR	0.02506625	0.15699193	0.73732482	0.08061699
0	HG01134	AMR	0.11878996	0.19424181	0.66431035	0.02265788
0	HG01136	AMR	0.09160089	0.25433968	0.63850653	0.0155529
0	HG01137	AMR	0.02671608	0.28298431	0.68279145	0.00750817
0	HG01139	AMR	0.19248207	0.23311408	0.55419672	0.02020713
0	HG01140	AMR	0.04087786	0.24658518	0.69969069	0.01284628
0	HG01142	AMR	0.1780559	0.2976037	0.5207477	0.00359269
0	HG01148	AMR	0.0555463	0.22367459	0.6992366	0.02154251
0	HG01149	AMR	0.104272	0.33731078	0.55592369	0.00249353
0	HG01161	AMR	0.18411657	0.14446673	0.62360198	0.04781472
0	HG01162	AMR	0.11427223	0.15362434	0.66586186	0.06624157
0	HG01164	AMR	0.10725839	0.12553899	0.68574034	0.08146228
0	HG01167	AMR	0.2256962	0.15342109	0.52189742	0.09898529
0	HG01168	AMR	0.0430273	0.09652545	0.76482015	0.0956271
